,timestamp,InstanceId,metricName,Average,Maximum,Minimum
0,1609658160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.09945355191257219,0.166666666666705,0.0
1,1609660260.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0666666666666628,0.166666666666657,0.0
2,1609662360.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10169491525424101,0.169491525423767,0.0
3,1609654860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.6999999999999987,3.16666666666668,0.0
4,1609656960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0666666666666628,0.166666666666657,0.0
5,1609659060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0661202185792312,0.166666666666657,0.0
6,1609661160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1000000000000038,0.166666666666705,0.0
7,1609663260.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0666666666666628,0.166666666666657,0.0
8,1609660560.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175141618,0.169491525423719,0.0
9,1609662660.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0666666666666628,0.166666666666657,0.0
10,1609655160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0672316384180848,0.169491525423767,0.0
11,1609657260.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10114942528736019,0.172413793103487,0.0
12,1609659360.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175141618,0.169491525423767,0.0
13,1609661460.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0672316384180752,0.169491525423719,0.0
14,1609663560.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0666666666666724,0.166666666666705,0.0
15,1609653960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1000000000000038,0.166666666666705,0.0
16,1609656060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10001852366397498,0.169491525423719,0.0
17,1609655460.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0994535519125626,0.166666666666657,0.0
18,1609657560.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0661202185792312,0.166666666666657,0.0
19,1609659660.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0666666666666628,0.166666666666657,0.0
20,1609661760.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1000000000000038,0.166666666666705,0.0
21,1609663860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175140659,0.169491525423719,0.0
22,1609654260.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175140659,0.169491525423719,0.0
23,1609656360.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1333333333333352,0.500000000000019,0.0
24,1609658460.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0655913978494586,0.166666666666657,0.0
25,1609653660.0,i-0f5146fb6623c7e8a,CPUUtilization,1.0333333333333319,4.66666666666664,0.0
26,1609655760.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0666666666666724,0.166666666666705,0.0
27,1609657860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0672316384180752,0.169491525423719,0.0
28,1609659960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175141618,0.169491525423719,0.0
29,1609662060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0666666666666628,0.166666666666657,0.0
30,1609654560.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175141618,0.169491525423719,0.0
31,1609656660.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1000000000000038,0.166666666666705,0.0
32,1609658760.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1000000000000038,0.166666666666705,0.0
33,1609660860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0666666666666628,0.166666666666657,0.0
34,1609662960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1011299435028286,0.169491525423719,0.0
