,timestamp,InstanceId,metricName,Average,Maximum,Minimum
0,1609671960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0327868852458998,0.163934426229499,0.0
1,1609674060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0333333333333314,0.166666666666657,0.0
2,1609664460.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0655737704917996,0.163934426229499,0.0
3,1609666560.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0322580645161272,0.161290322580636,0.0
4,1609668660.0,i-0f5146fb6623c7e8a,CPUUtilization,0.032786885245908996,0.163934426229545,0.0
5,1609670760.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0333333333333314,0.166666666666657,0.0
6,1609672860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0338983050847438,0.169491525423719,0.0
7,1609665360.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0661202185792312,0.166666666666657,0.0
8,1609674360.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0,0.0,0.0
9,1609664760.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1011299435028286,0.169491525423767,0.0
10,1609666860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.032786885245908996,0.163934426229545,0.0
11,1609668960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0333333333333314,0.166666666666657,0.0
12,1609671060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0333333333333314,0.166666666666657,0.0
13,1609673160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.033333333333341,0.166666666666705,0.0
14,1609665660.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0672316384180848,0.169491525423719,0.0
15,1609667760.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0333333333333314,0.166666666666657,0.0
16,1609669860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0333333333333314,0.166666666666657,0.0
17,1609665060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0666666666666628,0.166666666666657,0.0
18,1609667160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0,0.0,0.0
19,1609669260.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0333333333333314,0.166666666666657,0.0
20,1609671360.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0333333333333314,0.166666666666657,0.0
21,1609673460.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0338983050847438,0.169491525423719,0.0
22,1609665960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0333333333333314,0.166666666666657,0.0
23,1609668060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0333333333333314,0.166666666666657,0.0
24,1609670160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0338983050847534,0.169491525423767,0.0
25,1609672260.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0327868852458998,0.163934426229499,0.0
26,1609667460.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0333333333333314,0.166666666666657,0.0
