,timestamp,InstanceId,metricName,Average,Maximum,Minimum
52,1609678440.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
53,1609681620.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
54,1609684800.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
55,1609677300.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
56,1609680480.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
57,1609683660.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
58,1609678860.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
59,1609685220.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
60,1609680960.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
61,1609680900.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
62,1609676640.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
63,1609683000.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
64,1609676580.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
65,1609682940.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
66,1609678680.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
67,1609685040.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
68,1609678620.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
69,1609684980.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
70,1609679100.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
71,1609685460.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
72,1609681200.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
73,1609681140.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
74,1609676880.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
75,1609683240.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
76,1609676820.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
77,1609683180.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
78,1609678920.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
79,1609685280.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
80,1609679400.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
81,1609682580.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
82,1609683600.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
83,1609678260.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
84,1609679280.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
85,1609682460.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
86,1609683480.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
87,1609678140.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
88,1609679160.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
89,1609682340.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
90,1609679640.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
91,1609682820.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
92,1609683840.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
93,1609675320.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
94,1609678500.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
95,1609679520.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
96,1609682700.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
97,1609683720.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
98,1609675200.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
99,1609678380.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
100,1609675680.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
101,1609677780.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
102,1609679880.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
103,1609681980.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
104,1609684080.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
105,1609675560.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
106,1609677660.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
107,1609679760.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
108,1609681860.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
109,1609683960.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
110,1609675440.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
111,1609684440.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
112,1609675920.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
113,1609678020.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
114,1609680120.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
115,1609682220.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
116,1609684320.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
117,1609675800.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
118,1609677900.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
119,1609680000.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
120,1609682100.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
121,1609684200.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
122,1609678320.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
123,1609681500.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
124,1609684680.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
125,1609677180.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
126,1609680360.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
127,1609683540.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
128,1609676040.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
129,1609679220.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
130,1609682400.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
131,1609685580.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
132,1609678080.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
133,1609681260.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
134,1609675380.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
135,1609678560.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
136,1609681740.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
137,1609684920.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
138,1609677420.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
139,1609680600.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
140,1609683780.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
141,1609676280.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
142,1609679460.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
143,1609682640.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
144,1609685820.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
145,1609676700.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
146,1609683060.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
147,1609678800.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
148,1609685160.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
149,1609678740.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
150,1609685100.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
151,1609680840.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
152,1609680780.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
153,1609676520.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
154,1609682880.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
155,1609677000.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
156,1609683360.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
157,1609676940.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
158,1609679040.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
159,1609683300.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
160,1609685400.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
161,1609678980.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
162,1609685340.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
163,1609681080.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
164,1609681020.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
165,1609676760.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
166,1609683120.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
167,1609685760.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
168,1609677240.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
169,1609680420.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
170,1609681440.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
171,1609684620.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
172,1609676100.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
173,1609685640.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
174,1609677120.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
175,1609680300.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
176,1609681320.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
177,1609684500.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
178,1609675980.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
179,1609685520.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
180,1609676460.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
181,1609677480.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
182,1609680660.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
183,1609681680.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
184,1609684860.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
185,1609676340.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
186,1609685880.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
187,1609677360.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
188,1609680540.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
189,1609681560.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
190,1609684740.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
191,1609676220.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
192,1609682040.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
193,1609684140.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
194,1609675620.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
195,1609677720.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
196,1609679820.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
197,1609681920.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
198,1609684020.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
199,1609675500.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
200,1609677600.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
201,1609679700.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
202,1609681800.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
203,1609680180.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
204,1609682280.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
205,1609684380.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
206,1609675860.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
207,1609677960.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
208,1609680060.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
209,1609682160.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
210,1609684260.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
211,1609675740.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
212,1609677840.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
213,1609679940.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
