,timestamp,InstanceId,metricName,Average,Maximum,Minimum
0,1609644360.0,i-0f5146fb6623c7e8a,CPUUtilization,0.33333333333333237,1.3333333333333,0.0
1,1609646460.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0994535519125626,0.166666666666657,0.0
2,1609648560.0,i-0f5146fb6623c7e8a,CPUUtilization,0.133351856997316,0.169491525423719,0.0
3,1609650660.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175140659,0.169491525423719,0.0
4,1609652760.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10001852366397498,0.169491525423719,0.0
5,1609643160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175141618,0.169491525423767,0.0
6,1609645260.0,i-0f5146fb6623c7e8a,CPUUtilization,0.13391682874872798,0.169491525423719,0.0
7,1609647360.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10001852366397498,0.169491525423719,0.0
8,1609649460.0,i-0f5146fb6623c7e8a,CPUUtilization,0.20056497175142002,0.500000000000019,0.0
9,1609651560.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10001852366397498,0.169491525423719,0.0
10,1609646760.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1338983050847476,0.169491525423719,0.0
11,1609648860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175141618,0.169491525423767,0.0
12,1609650960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0994535519125718,0.166666666666657,0.0
13,1609653060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0995277083827238,0.172413793103438,0.0
14,1609643460.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10005652911249638,0.172413793103438,0.0
15,1609645560.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0999999999999942,0.166666666666657,0.0
16,1609647660.0,i-0f5146fb6623c7e8a,CPUUtilization,0.13446327683616,0.169491525423719,0.0
17,1609649760.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10001852366397498,0.169491525423719,0.0
18,1609651860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.132805408909884,0.169491525423719,0.0
19,1609651260.0,i-0f5146fb6623c7e8a,CPUUtilization,0.29945355191256995,0.999999999999991,0.0
20,1609643760.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0683810637054314,0.172413793103438,0.0
21,1609645860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1338983050847476,0.169491525423719,0.0
22,1609647960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175141618,0.169491525423767,0.0
23,1609650060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1338983050847476,0.169491525423719,0.0
24,1609652160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175141618,0.169491525423719,0.0
25,1609644660.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1333518569973064,0.169491525423719,0.0
26,1609644060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.09890710382514019,0.166666666666657,0.0
27,1609646160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175141618,0.169491525423719,0.0
28,1609648260.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0999999999999942,0.166666666666657,0.0
29,1609650360.0,i-0f5146fb6623c7e8a,CPUUtilization,0.13333333333333522,0.166666666666705,0.0
30,1609652460.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1322404371584716,0.166666666666657,0.0
31,1609642860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0994535519125626,0.166666666666657,0.0
32,1609644960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1000185236639846,0.169491525423719,0.0
33,1609647060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1000185236639842,0.169491525423719,0.0
34,1609649160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10001852366397498,0.169491525423719,0.0
35,1609644360.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
36,1609647540.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
37,1609650720.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
38,1609643220.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
39,1609646400.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
40,1609649580.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
41,1609652760.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
42,1609645260.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
43,1609648440.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
44,1609651620.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
45,1609644120.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
46,1609647300.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
47,1609644600.0,i-06398c2587d832076,CPUUtilization,0.0,0.0,0.0
