,timestamp,InstanceId,metricName,Average,Maximum,Minimum
0,1609642260.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1000000000000038,0.166666666666705,0.0
1,1609632660.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10056497175141618,0.169491525423719,0.0
2,1609634760.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1338983050847476,0.169491525423719,0.0
3,1609636860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1000000000000038,0.166666666666705,0.0
4,1609638960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.7674353987218716,1.86440677966106,0.0
5,1609641060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1333898624458282,0.172413793103438,0.0
6,1609633560.0,i-0f5146fb6623c7e8a,CPUUtilization,0.9672316384180805,3.99999999999996,0.0
7,1609635660.0,i-0f5146fb6623c7e8a,CPUUtilization,0.09948970293420241,0.169491525423719,0.0
8,1609637760.0,i-0f5146fb6623c7e8a,CPUUtilization,0.234463276836164,0.338983050847487,0.166666666666657
9,1609632960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.13446327683616,0.169491525423719,0.0
10,1609635060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10114942528735041,0.172413793103438,0.0
11,1609637160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1000546746856148,0.169491525423719,0.0
12,1609639260.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1333518569973064,0.169491525423719,0.0
13,1609641360.0,i-0f5146fb6623c7e8a,CPUUtilization,0.10005652911249638,0.172413793103438,0.0
14,1609633860.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1994720755765468,0.327868852459044,0.166666666666657
15,1609635960.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1000185236639842,0.169491525423719,0.0
16,1609638060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.363406501806056,1.14754098360659,0.0
17,1609640160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.5999999999999953,2.3333333333333,0.0
18,1609635360.0,i-0f5146fb6623c7e8a,CPUUtilization,0.36841715291285293,1.01694915254236,0.163934426229545
19,1609637460.0,i-0f5146fb6623c7e8a,CPUUtilization,0.5372881355932174,1.33333333333335,0.0
20,1609639560.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1327868852459032,0.166666666666657,0.0
21,1609641660.0,i-0f5146fb6623c7e8a,CPUUtilization,0.132786885245894,0.166666666666657,0.0
22,1609632060.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1672696438665912,0.333333333333362,0.0
23,1609634160.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1327868852459032,0.166666666666657,0.0
24,1609636260.0,i-0f5146fb6623c7e8a,CPUUtilization,0.0999999999999942,0.166666666666657,0.0
25,1609638360.0,i-0f5146fb6623c7e8a,CPUUtilization,9.871186440677961,41.5,0.166666666666657
26,1609640460.0,i-0f5146fb6623c7e8a,CPUUtilization,0.1333518569973156,0.169491525423719,0.0
