,timestamp,Average,Sum,InstanceId,metricName,InstanceType
109,1602785400.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
110,1602789600.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
111,1602787500.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
112,1602791700.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
113,1602793800.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
114,1602793200.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
115,1602795300.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
116,1602785700.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
117,1602789900.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
118,1602787800.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
119,1602792000.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
120,1602794100.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
121,1602786600.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
122,1602786000.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
123,1602790200.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
124,1602788100.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
125,1602792300.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
126,1602794400.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
127,1602784800.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
128,1602786900.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
129,1602791100.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
130,1602789000.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
131,1602786300.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
132,1602790500.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
133,1602788400.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
134,1602792600.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
135,1602794700.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
136,1602785100.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
137,1602789300.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
138,1602787200.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
139,1602791400.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
140,1602793500.0,0.0,0.0,i-0b2a67b83f8221206,CPUUtilization,t3.micro
141,1602790800.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
142,1602788700.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
143,1602792900.0,0.2,1.0,i-06398c2587d832076,CPUUtilization,t3.micro
144,1602795000.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
145,1602785400.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
146,1602789600.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
147,1602787500.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
148,1602791700.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
149,1602793800.0,1.0,5.0,i-06398c2587d832076,CPUUtilization,t3.micro
150,1602793200.0,0.2,1.0,i-06398c2587d832076,CPUUtilization,t3.micro
151,1602795300.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
152,1602785700.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
153,1602789900.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
154,1602787800.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
155,1602792000.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
156,1602794100.0,1.0,5.0,i-06398c2587d832076,CPUUtilization,t3.micro
157,1602786600.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
158,1602786000.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
159,1602790200.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
160,1602788100.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
161,1602792300.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
162,1602794400.0,1.0,5.0,i-06398c2587d832076,CPUUtilization,t3.micro
163,1602784800.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
164,1602786900.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
165,1602791100.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
166,1602789000.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
167,1602786300.0,0.8,4.0,i-06398c2587d832076,CPUUtilization,t3.micro
168,1602790500.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
169,1602788400.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
170,1602792600.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
171,1602794700.0,0.4,2.0,i-06398c2587d832076,CPUUtilization,t3.micro
172,1602785100.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
173,1602789300.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
174,1602787200.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
175,1602791400.0,0.0,0.0,i-06398c2587d832076,CPUUtilization,t3.micro
176,1602793500.0,1.0,5.0,i-06398c2587d832076,CPUUtilization,t3.micro
177,1602790800.0,0.4999999999999998,2.499999999999999,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
178,1602788700.0,0.5017504862461778,2.508752431230889,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
179,1602792900.0,0.4967768824673538,2.483884412336769,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
180,1602795000.0,0.466722237658639,2.3336111882931947,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
181,1602785400.0,0.4012040381587618,2.006020190793809,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
182,1602789600.0,0.5017504862461803,2.508752431230902,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
183,1602787500.0,5.300000000000021,26.50000000000011,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
184,1602791700.0,0.5333333333333785,2.666666666666893,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
185,1602793800.0,0.46666666666662104,2.3333333333331048,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
186,1602793200.0,0.5016949152542367,2.508474576271184,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
187,1602785700.0,0.4339353524126914,2.1696767620634567,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
188,1602789900.0,0.4645708037178338,2.3228540185891693,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
189,1602787800.0,3.444688339353509,17.223441696767544,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
190,1602792000.0,0.4683615819208594,2.341807909604297,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
191,1602794100.0,0.4985246797945666,2.492623398972833,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
192,1602786600.0,1.533333333333378,7.666666666666889,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
193,1602786000.0,1.4006020190793913,7.003010095396958,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
194,1602790200.0,0.5016949152542367,2.508474576271184,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
195,1602788100.0,2.3649439659165035,11.824719829582515,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
196,1602792300.0,0.500055570991942,2.5002778549597098,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
197,1602794400.0,0.5012040381587493,2.506020190793746,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
198,1602784800.0,0.8012781328146259,4.0063906640731295,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
199,1602786900.0,7.166666666666671,35.83333333333336,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
200,1602791100.0,0.5328980272298306,2.664490136149153,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
201,1602789000.0,0.4651403806293134,2.325701903146567,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
202,1602786300.0,0.4999999999999998,2.499999999999999,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
203,1602790500.0,0.4983606557377038,2.491803278688519,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
204,1602788400.0,0.4984717977215881,2.4923589886079407,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
205,1602792600.0,0.5008430121538088,2.504215060769044,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
206,1602794700.0,0.5000555709919421,2.5002778549597098,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
207,1602785100.0,0.4339353524126914,2.1696767620634567,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
208,1602789300.0,0.5333333333333785,2.666666666666893,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
209,1602787200.0,10.251866259146,51.25933129573,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
210,1602791400.0,0.4661572659071488,2.3307863295357443,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
211,1602793500.0,0.4673827020916068,2.336913510458034,i-0e9b24dc6685321fd,CPUUtilization,t2.micro
212,1602790800.0,0.0989071038251358,0.494535519125679,i-0e57215940dc16eb6,CPUUtilization,t2.micro
213,1602792900.0,0.099999999999999,0.499999999999995,i-0e57215940dc16eb6,CPUUtilization,t2.micro
214,1602790200.0,0.0666666666666676,0.33333333333333803,i-0e57215940dc16eb6,CPUUtilization,t2.micro
215,1602795000.0,0.1000565291124922,0.5002826455624609,i-0e57215940dc16eb6,CPUUtilization,t2.micro
216,1602792300.0,0.0994535519125698,0.497267759562849,i-0e57215940dc16eb6,CPUUtilization,t2.micro
217,1602789600.0,0.1000000000000002,0.500000000000001,i-0e57215940dc16eb6,CPUUtilization,t2.micro
218,1602794400.0,0.06668519033064821,0.333425951653241,i-0e57215940dc16eb6,CPUUtilization,t2.micro
219,1602791700.0,0.0666666666666676,0.33333333333333803,i-0e57215940dc16eb6,CPUUtilization,t2.micro
220,1602793800.0,0.0989071038251404,0.494535519125702,i-0e57215940dc16eb6,CPUUtilization,t2.micro
221,1602791100.0,0.1011299435028262,0.505649717514131,i-0e57215940dc16eb6,CPUUtilization,t2.micro
222,1602793200.0,0.0645329169919342,0.322664584959671,i-0e57215940dc16eb6,CPUUtilization,t2.micro
223,1602790500.0,1.804936556450866,9.02468278225433,i-0e57215940dc16eb6,CPUUtilization,t2.micro
224,1602792600.0,4.232786885245895,21.163934426229478,i-0e57215940dc16eb6,CPUUtilization,t2.micro
225,1602789900.0,9.863295359822175,49.31647679911087,i-0e57215940dc16eb6,CPUUtilization,t2.micro
226,1602794700.0,0.06666666666666761,0.33333333333333803,i-0e57215940dc16eb6,CPUUtilization,t2.micro
227,1602792000.0,0.0672316384180776,0.336158192090388,i-0e57215940dc16eb6,CPUUtilization,t2.micro
228,1602789300.0,11.10169491525425,22.2033898305085,i-0e57215940dc16eb6,CPUUtilization,t2.micro
229,1602794100.0,0.0666851903306436,0.33342595165321803,i-0e57215940dc16eb6,CPUUtilization,t2.micro
230,1602791400.0,0.1000185236639798,0.5000926183198989,i-0e57215940dc16eb6,CPUUtilization,t2.micro
231,1602793500.0,0.0666666666666628,0.33333333333331394,i-0e57215940dc16eb6,CPUUtilization,t2.micro
232,1602790800.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
233,1602788700.0,0.4,2.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
234,1602786000.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
235,1602790200.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
236,1602788100.0,2.4,12.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
237,1602785400.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
238,1602789600.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
239,1602787500.0,0.6,3.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
240,1602784800.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
241,1602786900.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
242,1602791100.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
243,1602789000.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
244,1602786300.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
245,1602790500.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
246,1602788400.0,2.0,10.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
247,1602785700.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
248,1602789900.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
249,1602787800.0,0.4,2.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
250,1602785100.0,0.2,1.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
251,1602789300.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
252,1602787200.0,0.2,1.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
253,1602791400.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
254,1602786600.0,0.0,0.0,i-03e4fffa4211b2449,CPUUtilization,c5d.4xlarge
255,1602793200.0,0.0,0.0,i-0bb4f149072a32ff6,CPUUtilization,c5d.4xlarge
256,1602795300.0,0.0,0.0,i-0bb4f149072a32ff6,CPUUtilization,c5d.4xlarge
257,1602795000.0,0.0,0.0,i-0bb4f149072a32ff6,CPUUtilization,c5d.4xlarge
258,1602794700.0,0.4,2.0,i-0bb4f149072a32ff6,CPUUtilization,c5d.4xlarge
259,1602794400.0,0.0,0.0,i-0bb4f149072a32ff6,CPUUtilization,c5d.4xlarge
260,1602794100.0,0.0,0.0,i-0bb4f149072a32ff6,CPUUtilization,c5d.4xlarge
261,1602793800.0,0.0,0.0,i-0bb4f149072a32ff6,CPUUtilization,c5d.4xlarge
262,1602793500.0,0.0,0.0,i-0bb4f149072a32ff6,CPUUtilization,c5d.4xlarge
263,1602790800.0,0.0,0.0,i-0786b0a1032da9d2d,CPUUtilization,c5.4xlarge
264,1602788700.0,0.0,0.0,i-0786b0a1032da9d2d,CPUUtilization,c5.4xlarge
265,1602786000.0,4.0,20.0,i-0786b0a1032da9d2d,CPUUtilization,c5.4xlarge
266,1602790200.0,0.0,0.0,i-0786b0a1032da9d2d,CPUUtilization,c5.4xlarge
267,1602788100.0,0.0,0.0,i-0786b0a1032da9d2d,CPUUtilization,c5.4xlarge
268,1602785400.0,4.0,20.0,i-0786b0a1032da9d2d,CPUUtilization,c5.4xlarge
269,1602789600.0,0.0,0.0,i-0786b0a1032da9d2d,CPUUtilization,c5.4xlarge
270,1602787500.0,4.0,20.0,i-0786b0a1032da9d2d,CPUUtilization,c5.4xlarge
